time,city,icon,summary,precipIntensity,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,pressure,windSpeed,windGust,windBearing,cloudCover,snowAccumulation
2022-12-23 10:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.92,-14.47,-13.51,1017.8,2.27,4.91,64.38,0.1,0.0
2022-12-23 11:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.79,-14.23,-13.16,1017.74,2.22,4.85,70.66,0.2,0.0
2022-12-23 12:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-9.38,-13.81,-12.86,1017.56,2.26,4.94,77.96,0.24,0.0
2022-12-23 13:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-9.16,-13.57,-12.82,1017.36,2.27,4.96,77.78,0.29,0.0
2022-12-23 14:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-8.79,-13.13,-12.65,1016.99,2.27,4.81,78.01,0.27,0.0
2022-12-23 15:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-8.84,-12.99,-12.71,1016.69,2.14,4.78,82.4,0.32,0.0
2022-12-23 16:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.01,-12.97,-12.67,1015.99,2.0,4.7,83.23,0.09,0.0
2022-12-23 17:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.44,-13.43,-13.0,1015.9,1.97,4.69,76.71,0.04,0.0
2022-12-23 18:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.61,-13.8,-13.14,1015.52,2.07,4.67,75.04,0.03,0.0
2022-12-23 19:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.73,-13.93,-13.23,1015.4,2.07,4.46,79.64,0.01,0.0
2022-12-23 20:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.85,-14.06,-13.48,1014.99,2.07,4.55,83.68,0.22,0.0
2022-12-23 21:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.93,-14.14,-13.62,1014.54,2.06,4.66,85.12,0.22,0.0
2022-12-23 22:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.63,-13.84,-13.65,1014.31,2.09,4.88,94.24,0.05,0.0
2022-12-23 23:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.74,-13.94,-13.74,1014.06,2.07,5.11,93.04,0.07,0.0
2022-12-24 00:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-10.11,-14.62,-14.27,1013.34,2.23,5.29,96.46,0.07,0.0
2022-12-24 01:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-10.03,-14.82,-14.37,1012.84,2.43,5.37,101.81,0.05,0.0
2022-12-24 02:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0005,snow,-10.07,-15.25,-14.44,1012.08,2.7,5.54,108.0,0.13,0.0
2022-12-24 03:00:00+00:00,reykjavik,clear-night,Clear,0.02,0.0019,snow,-10.23,-15.77,-14.22,1011.1,2.97,5.7,111.6,0.25,0.0
2022-12-24 04:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.11,0.011,snow,-9.93,-15.39,-14.2,1010.42,2.95,6.02,113.06,0.41,0.01
2022-12-24 05:00:00+00:00,reykjavik,snow,Snow,0.41,0.041,snow,-9.52,-15.02,-14.07,1009.48,3.05,6.48,111.76,0.59,0.04
2022-12-24 06:00:00+00:00,reykjavik,snow,Snow,1.87,0.1874,snow,-8.96,-14.65,-13.12,1008.81,3.33,8.11,107.17,0.74,0.19
2022-12-24 07:00:00+00:00,reykjavik,snow,Snow,4.17,0.4172,snow,-8.78,-14.98,-13.04,1007.86,3.88,9.16,108.32,0.79,0.42
2022-12-24 08:00:00+00:00,reykjavik,snow,Snow,7.99,0.7989,snow,-8.2,-14.57,-11.77,1007.12,4.22,10.18,110.58,0.89,0.8
2022-12-24 09:00:00+00:00,reykjavik,snow,Snow,8.99,0.8993,snow,-7.76,-14.25,-10.63,1005.9,4.47,10.69,110.39,0.94,0.9
2022-12-24 10:00:00+00:00,reykjavik,snow,Snow,10.47,1.0469,snow,-6.78,-11.19,-9.03,1005.42,2.59,9.9,116.5,0.84,1.05
2022-12-24 11:00:00+00:00,reykjavik,snow,Snow,9.93,0.993,snow,-6.74,-11.61,-8.57,1004.91,2.99,9.31,105.18,0.99,0.99
2022-12-24 12:00:00+00:00,reykjavik,snow,Snow,7.31,0.7312,snow,-6.78,-12.0,-8.05,1004.38,3.32,8.37,88.86,0.99,0.73
2022-12-24 13:00:00+00:00,reykjavik,snow,Snow,4.56,0.4556,snow,-6.7,-12.1,-7.91,1003.97,3.51,7.99,67.61,0.96,0.46
2022-12-24 14:00:00+00:00,reykjavik,snow,Snow,2.45,0.2453,snow,-6.87,-12.53,-8.06,1003.18,3.76,7.63,42.71,0.86,0.25
2022-12-24 15:00:00+00:00,reykjavik,snow,Snow,1.64,0.1643,snow,-6.91,-12.79,-8.09,1002.79,4.0,7.38,20.39,1.0,0.16
2022-12-24 16:00:00+00:00,reykjavik,snow,Snow,1.05,0.1051,snow,-6.75,-12.72,-8.26,1002.61,4.15,6.58,7.83,1.0,0.1
2022-12-24 17:00:00+00:00,reykjavik,snow,Snow,0.45,0.0451,snow,-6.61,-12.34,-8.55,1002.47,3.91,5.88,0.43,1.0,0.05
2022-12-24 18:00:00+00:00,reykjavik,snow,Snow,0.55,0.0553,snow,-7.1,-12.55,-9.42,1002.32,3.48,6.7,353.56,0.99,0.06
2022-12-24 19:00:00+00:00,reykjavik,snow,Snow,0.3,0.03,snow,-7.54,-12.63,-9.98,1002.21,3.04,6.5,343.56,0.94,0.03
2022-12-24 20:00:00+00:00,reykjavik,snow,Snow,0.34,0.0343,snow,-7.86,-12.87,-10.74,1002.04,2.92,6.08,337.9,0.92,0.03
2022-12-24 21:00:00+00:00,reykjavik,snow,Snow,0.29,0.0291,snow,-8.66,-14.03,-11.34,1001.35,3.09,5.53,338.08,0.93,0.03
2022-12-24 22:00:00+00:00,reykjavik,snow,Snow,0.24,0.0238,snow,-7.72,-12.28,-10.22,1001.09,2.57,4.6,356.02,0.64,0.02
2022-12-24 23:00:00+00:00,reykjavik,snow,Snow,0.26,0.0262,snow,-6.7,-11.11,-9.24,1000.78,2.6,3.72,1.3,0.65,0.03
2022-12-25 00:00:00+00:00,reykjavik,snow,Snow,0.29,0.0286,snow,-6.88,-11.53,-8.95,1000.43,2.78,3.27,9.48,0.74,0.03
2022-12-25 01:00:00+00:00,reykjavik,snow,Snow,0.37,0.0372,snow,-7.4,-11.95,-9.14,999.84,2.61,3.38,14.06,0.93,0.04
2022-12-25 02:00:00+00:00,reykjavik,snow,Snow,0.47,0.0467,snow,-7.47,-11.96,-8.96,999.17,2.55,4.03,24.53,0.96,0.05
2022-12-25 03:00:00+00:00,reykjavik,snow,Snow,0.46,0.0458,snow,-7.95,-12.58,-9.6,998.48,2.6,4.95,32.94,1.0,0.05
2022-12-25 04:00:00+00:00,reykjavik,snow,Snow,0.44,0.0439,snow,-8.57,-13.69,-10.25,998.37,2.89,6.05,31.23,1.0,0.04
2022-12-25 05:00:00+00:00,reykjavik,snow,Snow,0.42,0.0424,snow,-9.06,-14.42,-11.11,998.2,3.01,6.83,33.61,0.97,0.04
2022-12-25 06:00:00+00:00,reykjavik,snow,Snow,0.73,0.0734,snow,-8.74,-15.32,-11.26,998.27,4.31,10.83,39.3,0.99,0.07
2022-12-25 07:00:00+00:00,reykjavik,snow,Snow,0.53,0.0534,snow,-8.58,-15.68,-11.29,998.86,5.01,10.97,42.07,0.87,0.05
2022-12-25 08:00:00+00:00,reykjavik,snow,Snow,0.38,0.0384,snow,-7.51,-14.45,-10.66,999.77,5.16,9.98,42.31,0.87,0.04
2022-12-25 09:00:00+00:00,reykjavik,snow,Snow,0.23,0.0231,snow,-6.61,-13.0,-10.28,1000.61,4.71,8.79,44.16,0.98,0.02
2022-12-25 10:00:00+00:00,reykjavik,cloudy,Cloudy,0.12,0.0124,snow,-4.23,-9.18,-9.53,1000.69,3.61,8.62,29.96,0.95,0.01
2022-12-25 11:00:00+00:00,reykjavik,snow,Snow,0.26,0.0257,snow,-4.35,-9.58,-9.38,1001.64,3.92,8.52,32.2,0.99,0.03
2022-12-25 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.03,0.0033,snow,-4.37,-9.33,-8.74,1002.49,3.59,8.65,32.91,0.99,0.0
2022-12-25 13:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-4.34,-9.1,-8.48,1003.28,3.38,9.0,15.88,1.0,0.0
2022-12-25 14:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-4.2,-8.92,-8.24,1003.72,3.37,9.36,11.13,0.98,0.0
2022-12-25 15:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-4.16,-9.37,-8.45,1004.62,3.93,9.16,13.9,0.1,0.0
2022-12-25 16:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-4.06,-9.67,-8.48,1005.17,4.5,8.68,9.62,0.01,0.0
2022-12-25 17:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-5.68,-11.8,-9.42,1005.95,4.65,8.84,5.12,0.01,0.0
2022-12-25 18:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-7.14,-13.6,-10.42,1006.66,4.64,9.37,2.43,0.0,0.0
2022-12-25 19:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-7.69,-14.25,-10.79,1007.02,4.6,9.22,5.52,0.0,0.0
2022-12-25 20:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.87,-15.75,-11.61,1007.64,4.65,9.16,5.33,0.0,0.0
2022-12-25 21:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.76,-16.63,-12.14,1008.02,4.37,8.78,3.2,0.0,0.0
2022-12-25 22:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.09,-14.96,-11.17,1008.59,3.47,8.36,12.37,0.03,0.0
2022-12-25 23:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.89,-14.63,-11.01,1008.94,3.38,7.87,5.65,0.0,0.0
2022-12-26 00:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.56,-14.26,-10.85,1008.7,3.42,7.36,2.61,0.0,0.0
2022-12-26 01:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-7.8,-13.57,-10.09,1009.0,3.65,6.88,2.41,0.02,0.0
2022-12-26 02:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-7.28,-12.99,-9.83,1009.45,3.71,6.36,6.39,0.01,0.0
2022-12-26 03:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.84,-14.61,-11.36,1009.22,3.43,5.84,9.54,0.01,0.0
2022-12-26 04:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.84,-14.2,-11.53,1009.28,3.05,5.37,20.49,0.0,0.0
2022-12-26 05:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-9.62,-14.53,-12.33,1009.34,2.57,5.14,33.34,0.01,0.0
2022-12-26 06:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-10.46,-15.29,-13.27,1009.31,2.4,4.87,45.85,0.44,0.0
2022-12-26 07:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-11.96,-17.19,-14.85,1009.22,2.49,4.82,57.49,0.7,0.0
2022-12-26 08:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-12.41,-17.64,-15.39,1009.31,2.43,4.77,70.22,0.69,0.0
2022-12-26 09:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0005,snow,-13.71,-19.43,-16.44,1009.28,2.6,4.89,82.36,0.89,0.0
2022-12-26 10:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0005,snow,-10.85,-15.53,-13.75,1008.66,2.25,5.13,111.5,0.78,0.0
2022-12-26 11:00:00+00:00,reykjavik,clear-night,Clear,0.01,0.001,snow,-11.39,-16.53,-14.49,1008.96,2.49,5.57,114.93,0.26,0.0
2022-12-26 12:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.01,0.001,snow,-11.19,-16.86,-14.84,1008.74,2.91,6.24,109.04,0.4,0.0
2022-12-26 13:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.01,0.001,snow,-10.56,-16.74,-14.29,1008.27,3.47,6.75,105.78,0.74,0.0
2022-12-26 14:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-10.12,-16.09,-13.81,1007.83,3.36,7.36,107.09,0.95,0.0
2022-12-26 15:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-10.16,-16.78,-13.81,1007.41,4.0,7.84,106.24,1.0,0.0
2022-12-26 16:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-9.99,-16.63,-14.18,1006.72,4.06,8.36,106.46,0.99,0.0
2022-12-26 17:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-9.76,-16.62,-14.53,1005.94,4.36,9.08,105.62,0.95,0.0
2022-12-26 18:00:00+00:00,reykjavik,cloudy,Cloudy,0.01,0.0014,snow,-8.95,-16.0,-14.76,1005.11,4.83,11.32,105.28,1.0,0.0
2022-12-26 19:00:00+00:00,reykjavik,snow,Snow,0.6,0.0603,snow,-8.47,-15.71,-14.63,1003.99,5.24,12.09,103.41,1.0,0.06
2022-12-26 20:00:00+00:00,reykjavik,snow,Snow,1.04,0.1037,snow,-7.35,-14.43,-14.06,1003.12,5.42,12.62,101.95,1.0,0.1
2022-12-26 21:00:00+00:00,reykjavik,snow,Snow,2.07,0.2069,snow,-6.92,-13.95,-14.02,1001.95,5.53,13.55,100.47,1.0,0.21
2022-12-26 22:00:00+00:00,reykjavik,snow,Snow,2.48,0.2482,snow,-5.19,-11.4,-15.08,1000.85,4.97,14.86,94.3,1.0,0.25
2022-12-26 23:00:00+00:00,reykjavik,snow,Snow,2.69,0.2694,snow,-4.48,-10.8,-14.34,1000.31,5.4,15.64,95.36,0.98,0.27
2022-12-27 00:00:00+00:00,reykjavik,snow,Snow,1.4,0.14,snow,-3.88,-10.73,-11.22,998.62,6.62,15.65,94.19,0.9,0.14
2022-12-27 01:00:00+00:00,reykjavik,snow,Snow,0.99,0.0992,snow,-3.96,-11.21,-9.82,997.64,7.36,15.19,103.69,0.83,0.1
2022-12-27 02:00:00+00:00,reykjavik,snow,Snow,0.55,0.0553,snow,-3.97,-11.02,-7.8,996.28,6.96,14.42,107.68,0.78,0.06
2022-12-27 03:00:00+00:00,reykjavik,snow,Snow,0.21,0.0215,snow,-3.67,-10.03,-6.46,995.47,5.82,12.85,111.51,0.75,0.02
2022-12-27 04:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.11,0.0114,snow,-3.76,-9.5,-6.2,994.61,4.8,11.3,113.08,0.6,0.01
2022-12-27 05:00:00+00:00,reykjavik,clear-night,Clear,0.1,0.0105,snow,-3.54,-8.66,-5.57,993.96,4.02,9.98,113.26,0.33,0.01
2022-12-27 06:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.16,0.0165,snow,-3.62,-8.41,-5.37,993.49,3.58,6.45,108.87,0.38,0.02
2022-12-27 07:00:00+00:00,reykjavik,clear-night,Clear,0.16,0.0157,snow,-3.47,-7.81,-5.14,992.97,3.12,5.54,103.68,0.34,0.02
2022-12-27 08:00:00+00:00,reykjavik,snow,Snow,0.66,0.0656,snow,-3.02,-6.32,-4.8,993.14,2.25,4.69,98.41,0.46,0.07
2022-12-27 09:00:00+00:00,reykjavik,snow,Snow,0.62,0.0625,snow,-2.98,-4.51,-4.72,993.37,1.16,3.37,79.46,0.54,0.06
2022-12-27 10:00:00+00:00,reykjavik,snow,Snow,0.41,0.0412,snow,-3.56,-7.5,-5.09,992.51,2.72,2.99,83.14,0.31,0.04
2022-12-27 11:00:00+00:00,reykjavik,clear-night,Clear,0.2,0.0196,snow,-3.73,-6.97,-5.31,992.45,2.11,3.86,73.41,0.25,0.02
2022-12-27 12:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.13,0.0134,snow,-3.16,-5.73,-5.19,992.52,1.71,4.23,50.79,0.42,0.01
2022-12-27 13:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.14,0.0138,snow,-3.43,-5.8,-5.23,993.02,1.57,3.89,38.36,0.63,0.01
2022-12-27 14:00:00+00:00,reykjavik,cloudy,Cloudy,0.18,0.0176,snow,-3.52,-4.82,-5.02,993.2,1.03,4.1,21.74,0.89,0.02
2022-12-27 15:00:00+00:00,reykjavik,cloudy,Cloudy,0.17,0.0167,snow,-4.05,-7.2,-5.33,993.47,2.01,4.59,353.75,0.85,0.02
2022-12-27 16:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.11,0.011,snow,-4.21,-7.84,-5.44,993.54,2.34,4.89,0.81,0.45,0.01
2022-12-27 17:00:00+00:00,reykjavik,clear-night,Clear,0.08,0.0076,snow,-4.73,-8.21,-5.93,993.96,2.16,5.02,11.08,0.24,0.01
2022-12-27 18:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-5.64,-9.54,-6.88,994.33,2.36,4.6,7.61,0.1,0.0
2022-12-27 19:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-5.57,-10.01,-6.73,994.72,2.81,5.02,4.88,0.08,0.0
2022-12-27 20:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-5.68,-10.57,-7.14,995.17,3.22,5.6,6.92,0.05,0.0
2022-12-27 21:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-5.31,-10.41,-7.48,995.48,3.53,5.94,10.16,0.02,0.0
2022-12-27 22:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-6.47,-11.39,-8.52,995.72,3.09,6.32,11.75,0.05,0.0
2022-12-27 23:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0005,snow,-6.79,-11.84,-9.03,995.76,3.15,6.5,21.45,0.01,0.0
2022-12-28 00:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-7.15,-12.5,-9.75,996.1,3.36,6.78,22.83,0.03,0.0
2022-12-28 01:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-6.77,-12.09,-9.4,996.2,3.42,6.9,19.46,0.18,0.0
2022-12-28 02:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-7.31,-12.67,-9.9,995.99,3.35,6.66,20.57,0.78,0.0
2022-12-28 03:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-7.75,-13.38,-10.25,995.79,3.52,6.3,26.23,0.75,0.0
2022-12-28 04:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-7.96,-13.23,-10.4,995.84,3.12,6.08,27.66,0.73,0.0
2022-12-28 05:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-8.05,-12.78,-10.31,995.92,2.66,6.03,28.36,0.71,0.0
2022-12-28 06:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-8.21,-12.65,-10.68,995.92,2.41,5.13,23.6,0.75,0.0
2022-12-28 07:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-8.13,-12.73,-10.46,995.74,2.54,4.88,16.96,0.8,0.0
2022-12-28 08:00:00+00:00,reykjavik,cloudy,Cloudy,0.01,0.0014,snow,-8.65,-13.56,-11.14,995.86,2.71,5.35,8.4,0.78,0.0
2022-12-28 09:00:00+00:00,reykjavik,cloudy,Cloudy,0.16,0.0157,snow,-7.91,-13.31,-10.42,995.58,3.26,6.03,358.16,0.86,0.02
2022-12-28 10:00:00+00:00,reykjavik,snow,Snow,0.23,0.0226,snow,-8.96,-15.19,-11.54,995.26,3.87,5.88,353.77,0.69,0.02
2022-12-28 11:00:00+00:00,reykjavik,snow,Snow,0.21,0.0205,snow,-8.37,-14.63,-11.09,995.12,4.04,5.63,350.45,0.46,0.02
2022-12-28 12:00:00+00:00,reykjavik,clear-day,Clear,0.07,0.0072,snow,-8.32,-14.45,-10.94,994.9,3.91,5.25,349.6,0.21,0.01
2022-12-28 13:00:00+00:00,reykjavik,clear-day,Clear,0.03,0.0029,snow,-7.98,-13.92,-10.6,994.54,3.79,5.28,353.62,0.16,0.0
2022-12-28 14:00:00+00:00,reykjavik,clear-day,Clear,0.01,0.001,snow,-7.85,-13.75,-10.5,994.04,3.78,5.7,356.86,0.13,0.0
2022-12-28 15:00:00+00:00,reykjavik,clear-day,Clear,0.01,0.001,snow,-7.98,-14.06,-10.25,993.58,3.94,6.18,354.36,0.15,0.0
2022-12-28 16:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.01,0.001,snow,-7.84,-13.5,-9.96,993.8,3.53,6.56,354.86,0.4,0.0
2022-12-28 17:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.01,0.0014,snow,-8.07,-13.43,-10.18,993.44,3.19,6.81,357.79,0.59,0.0
2022-12-28 18:00:00+00:00,reykjavik,snow,Snow,0.26,0.0262,snow,-8.38,-14.04,-10.35,993.54,3.41,8.24,357.74,0.82,0.03
2022-12-28 19:00:00+00:00,reykjavik,cloudy,Cloudy,0.17,0.0172,snow,-8.17,-14.07,-10.18,993.5,3.7,8.08,357.04,0.84,0.02
2022-12-28 20:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.18,0.0184,snow,-8.16,-14.08,-9.97,993.42,3.73,8.09,356.01,0.56,0.02
2022-12-28 21:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.11,0.011,snow,-8.35,-14.39,-10.06,993.18,3.82,8.61,355.92,0.39,0.01
2022-12-28 22:00:00+00:00,reykjavik,clear-night,Clear,0.06,0.0057,snow,-7.83,-13.4,-10.24,992.58,3.45,9.05,1.53,0.29,0.01
2022-12-28 23:00:00+00:00,reykjavik,clear-night,Clear,0.05,0.0048,snow,-7.64,-12.96,-10.03,992.38,3.25,9.03,357.6,0.06,0.0
2022-12-29 00:00:00+00:00,reykjavik,clear-night,Clear,0.04,0.0038,snow,-7.18,-12.35,-9.61,992.16,3.18,8.48,2.48,0.06,0.0
2022-12-29 01:00:00+00:00,reykjavik,clear-night,Clear,0.03,0.0029,snow,-7.18,-12.7,-9.77,992.07,3.53,7.88,7.54,0.04,0.0
2022-12-29 02:00:00+00:00,reykjavik,clear-night,Clear,0.05,0.0052,snow,-7.26,-12.84,-9.85,991.75,3.58,7.66,11.21,0.06,0.01
2022-12-29 03:00:00+00:00,reykjavik,clear-night,Clear,0.09,0.0091,snow,-7.41,-12.99,-9.94,991.94,3.54,7.27,13.26,0.08,0.01
2022-12-29 04:00:00+00:00,reykjavik,clear-night,Clear,0.09,0.0091,snow,-7.63,-13.14,-10.38,991.9,3.43,7.43,12.69,0.04,0.01
2022-12-29 05:00:00+00:00,reykjavik,clear-night,Clear,0.04,0.0043,snow,-7.64,-13.11,-10.65,992.0,3.38,7.4,10.54,0.02,0.0
2022-12-29 06:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.0,-13.68,-11.33,992.02,3.51,8.51,8.85,0.05,0.0
2022-12-29 07:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-7.88,-13.61,-11.47,991.9,3.59,8.28,10.27,0.07,0.0
2022-12-29 08:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.31,-14.03,-12.04,992.37,3.49,8.03,10.88,0.05,0.0
2022-12-29 09:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.58,-14.28,-12.36,992.33,3.42,7.51,12.19,0.05,0.0
2022-12-29 10:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-7.93,-13.87,-11.35,992.75,3.8,7.09,20.27,0.05,0.0
2022-12-29 11:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-8.03,-13.69,-11.44,992.81,3.48,6.94,15.86,0.03,0.0
2022-12-29 12:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-8.8,-14.09,-11.48,992.98,3.0,6.42,14.86,0.05,0.0
2022-12-29 13:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-9.33,-14.51,-12.13,993.06,2.82,6.16,19.93,0.04,0.0
2022-12-29 14:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-9.55,-14.83,-12.23,993.06,2.87,6.03,19.07,0.05,0.0
2022-12-29 15:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,-10.36,-16.08,-12.68,993.08,3.09,5.98,18.91,0.12,0.0
2022-12-29 16:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-10.75,-16.47,-13.16,993.04,3.02,5.72,26.4,0.13,0.0
2022-12-29 17:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-11.23,-17.01,-13.41,993.04,3.0,5.7,30.6,0.1,0.0
2022-12-29 18:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-11.73,-17.3,-13.68,993.28,2.76,5.65,34.76,0.08,0.0
2022-12-29 19:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-11.91,-17.43,-14.06,993.47,2.69,5.9,36.45,0.1,0.0
2022-12-29 20:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-12.15,-17.7,-14.23,993.73,2.68,6.03,38.2,0.89,0.0
2022-12-29 21:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-12.2,-17.98,-14.4,994.28,2.85,6.17,35.57,0.85,0.0
2022-12-29 22:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,-11.93,-17.99,-14.29,994.37,3.1,6.36,47.38,0.76,0.0
2022-12-29 23:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,-11.95,-18.03,-14.77,994.54,3.13,6.44,33.54,0.77,0.0
2022-12-30 00:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0005,snow,-12.22,-18.47,-15.02,994.92,3.22,6.29,26.82,0.76,0.0
2022-12-30 01:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0005,snow,-12.26,-18.59,-15.24,994.98,3.28,6.04,23.91,0.13,0.0
2022-12-30 02:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0005,snow,-12.59,-19.03,-15.42,994.92,3.31,5.74,23.31,0.22,0.0
2022-12-30 03:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,-13.41,-19.71,-16.02,994.66,3.06,5.56,28.0,0.24,0.0
2022-12-30 04:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0005,snow,-13.51,-19.63,-16.14,994.64,2.91,5.35,28.49,0.32,0.0
2022-12-30 05:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-13.42,-19.42,-16.04,994.7,2.83,5.3,27.37,0.59,0.0
2022-12-30 06:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0005,snow,-14.13,-20.2,-16.8,994.86,2.78,5.32,27.83,0.48,0.0
2022-12-30 07:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,-14.1,-20.08,-16.77,995.04,2.72,5.22,26.65,0.52,0.0
