time,city,icon,summary,precipIntensity,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,pressure,windSpeed,windGust,windBearing,cloudCover,snowAccumulation
2023-01-02 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.83,6.66,3.14,1010.25,2.0,5.19,8.55,0.05,0.0
2023-01-02 05:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.48,6.35,2.95,1010.32,1.89,5.48,18.87,0.01,0.0
2023-01-02 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.19,6.13,2.82,1010.64,1.77,5.19,16.99,0.02,0.0
2023-01-02 07:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,6.45,5.4,2.01,1011.04,1.66,4.83,16.37,0.01,0.0
2023-01-02 08:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,5.98,4.88,2.34,1011.69,1.64,4.34,21.76,0.02,0.0
2023-01-02 09:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,4.57,3.45,1.13,1011.63,1.49,4.04,24.97,0.03,0.0
2023-01-02 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,4.62,3.34,0.93,1012.3,1.63,3.99,27.7,0.01,0.0
2023-01-02 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,4.05,2.65,0.17,1012.5,1.65,4.33,24.11,0.03,0.0
2023-01-02 12:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,3.76,2.01,-0.26,1012.74,1.91,4.83,28.5,0.04,0.0
2023-01-02 13:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.08,2.24,-0.33,1013.06,2.04,5.11,29.52,0.98,0.0
2023-01-02 14:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.28,2.35,-0.55,1013.58,2.16,4.92,32.74,1.0,0.0
2023-01-02 15:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.42,2.8,-0.19,1013.87,1.89,4.74,31.68,1.0,0.0
2023-01-02 16:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.95,3.31,0.28,1014.75,1.98,3.61,32.42,1.0,0.0
2023-01-02 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,7.64,6.98,1.92,1015.66,1.47,3.96,48.6,0.32,0.0
2023-01-02 18:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.35,9.28,1.12,1016.05,1.18,5.04,132.24,1.0,0.0
2023-01-02 19:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.84,9.27,1.65,1015.8,1.68,5.82,170.81,1.0,0.0
2023-01-02 20:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,10.1,8.59,2.45,1015.55,2.17,5.72,193.72,1.0,0.0
2023-01-02 21:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,10.73,9.33,2.84,1014.96,1.97,7.12,186.58,1.0,0.0
2023-01-02 22:00:00+00:00,la,cloudy,Cloudy,0.01,0.0008,rain,10.08,8.85,3.39,1015.09,1.75,6.85,181.4,1.0,0.0
2023-01-02 23:00:00+00:00,la,cloudy,Cloudy,0.07,0.0067,rain,9.83,9.5,3.92,1014.8,1.45,6.45,156.23,1.0,0.0
2023-01-03 00:00:00+00:00,la,cloudy,Cloudy,0.16,0.0159,rain,9.6,9.21,4.27,1015.01,1.47,5.68,177.03,1.0,0.0
2023-01-03 01:00:00+00:00,la,rain,Rain,0.2,0.0203,rain,9.59,9.13,5.3,1016.58,1.54,5.0,215.97,1.0,0.0
2023-01-03 02:00:00+00:00,la,cloudy,Cloudy,0.14,0.0137,rain,9.17,7.87,6.09,1016.61,2.44,4.94,171.9,1.0,0.0
2023-01-03 03:00:00+00:00,la,cloudy,Cloudy,0.11,0.0107,rain,8.3,6.62,6.35,1016.25,2.75,5.13,159.59,1.0,0.0
2023-01-03 04:00:00+00:00,la,cloudy,Cloudy,0.18,0.0179,rain,8.15,7.01,6.2,1016.59,2.02,6.03,138.39,0.91,0.0
2023-01-03 05:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.01,0.0011,rain,8.03,7.12,6.34,1016.75,1.76,5.8,120.47,0.72,0.0
2023-01-03 06:00:00+00:00,la,rain,Rain,0.57,0.057,rain,7.54,7.04,6.28,1016.84,1.33,8.27,118.51,0.82,0.0
2023-01-03 07:00:00+00:00,la,rain,Rain,0.52,0.0516,rain,7.48,7.16,6.38,1017.07,1.19,6.38,125.17,0.83,0.0
2023-01-03 08:00:00+00:00,la,rain,Rain,0.3,0.0296,rain,7.34,6.96,5.95,1016.98,1.22,6.27,120.33,0.79,0.0
2023-01-03 09:00:00+00:00,la,rain,Rain,0.29,0.0287,rain,6.69,6.26,5.31,1016.68,1.2,6.31,108.18,0.97,0.0
2023-01-03 10:00:00+00:00,la,rain,Rain,0.26,0.026,rain,6.45,5.18,5.93,1017.24,1.86,6.41,85.9,1.0,0.0
2023-01-03 11:00:00+00:00,la,rain,Rain,0.26,0.0257,rain,6.63,5.22,5.86,1016.74,2.03,6.53,77.95,1.0,0.0
2023-01-03 12:00:00+00:00,la,rain,Rain,0.37,0.0367,rain,7.09,5.96,6.18,1016.62,1.83,6.68,85.17,1.0,0.0
2023-01-03 13:00:00+00:00,la,rain,Rain,0.39,0.0388,rain,7.05,5.9,6.11,1016.76,1.84,6.63,79.73,1.0,0.0
2023-01-03 14:00:00+00:00,la,rain,Rain,0.39,0.0385,rain,7.28,5.88,6.26,1016.81,2.15,6.89,74.5,1.0,0.0
2023-01-03 15:00:00+00:00,la,rain,Rain,0.36,0.0365,rain,8.35,7.11,7.03,1017.29,2.17,7.07,80.6,1.0,0.0
2023-01-03 16:00:00+00:00,la,rain,Rain,0.4,0.0401,rain,8.48,7.34,7.23,1017.87,2.08,7.3,80.13,1.0,0.0
2023-01-03 17:00:00+00:00,la,rain,Rain,0.52,0.0523,rain,8.99,8.07,7.74,1018.32,1.92,7.77,89.69,1.0,0.0
2023-01-03 18:00:00+00:00,la,cloudy,Cloudy,0.11,0.0115,rain,9.73,8.76,8.12,1018.75,2.14,6.68,105.48,1.0,0.0
2023-01-03 19:00:00+00:00,la,cloudy,Cloudy,0.04,0.0036,rain,10.31,11.02,8.73,1018.49,2.82,6.97,112.98,1.0,0.0
2023-01-03 20:00:00+00:00,la,cloudy,Cloudy,0.02,0.0021,rain,10.46,11.31,9.05,1017.55,2.86,7.86,114.83,1.0,0.0
2023-01-03 21:00:00+00:00,la,cloudy,Cloudy,0.04,0.0045,rain,11.48,12.66,9.81,1016.86,2.76,6.43,114.88,1.0,0.0
2023-01-03 22:00:00+00:00,la,cloudy,Cloudy,0.06,0.0059,rain,11.68,13.06,10.2,1016.31,1.91,6.64,106.88,1.0,0.0
2023-01-03 23:00:00+00:00,la,cloudy,Cloudy,0.05,0.0049,rain,11.92,13.24,10.1,1016.42,2.05,6.05,126.72,1.0,0.0
2023-01-04 00:00:00+00:00,la,cloudy,Cloudy,0.04,0.0036,rain,11.81,13.08,9.97,1016.89,1.95,5.4,119.46,1.0,0.0
2023-01-04 01:00:00+00:00,la,cloudy,Cloudy,0.03,0.0026,rain,11.53,12.89,10.18,1016.63,1.9,5.1,106.02,1.0,0.0
2023-01-04 02:00:00+00:00,la,cloudy,Cloudy,0.02,0.0016,rain,11.44,12.86,10.29,1017.26,1.97,6.19,107.79,1.0,0.0
2023-01-04 03:00:00+00:00,la,cloudy,Cloudy,0.05,0.0052,rain,11.26,12.68,10.3,1018.05,1.73,5.99,101.58,1.0,0.0
2023-01-04 04:00:00+00:00,la,cloudy,Cloudy,0.06,0.0065,rain,11.34,12.78,10.35,1018.37,2.01,5.98,92.5,1.0,0.0
2023-01-04 05:00:00+00:00,la,cloudy,Cloudy,0.09,0.0094,rain,11.46,12.97,10.49,1018.84,2.17,6.13,99.15,1.0,0.0
2023-01-04 06:00:00+00:00,la,cloudy,Cloudy,0.12,0.0125,rain,11.36,12.92,10.6,1018.74,2.19,5.98,105.59,1.0,0.0
2023-01-04 07:00:00+00:00,la,cloudy,Cloudy,0.12,0.0123,rain,11.49,13.12,10.74,1018.95,1.84,6.02,98.06,1.0,0.0
2023-01-04 08:00:00+00:00,la,cloudy,Cloudy,0.08,0.0081,rain,11.39,13.12,10.96,1019.19,1.91,6.34,93.38,1.0,0.0
2023-01-04 09:00:00+00:00,la,cloudy,Cloudy,0.07,0.0072,rain,11.17,12.87,10.91,1018.59,2.14,6.45,94.61,1.0,0.0
2023-01-04 10:00:00+00:00,la,cloudy,Cloudy,0.17,0.0166,rain,11.23,13.07,11.17,1018.88,0.61,6.59,68.26,1.0,0.0
2023-01-04 11:00:00+00:00,la,cloudy,Cloudy,0.19,0.0193,rain,11.23,13.0,11.01,1018.52,1.15,6.75,80.01,1.0,0.0
2023-01-04 12:00:00+00:00,la,cloudy,Cloudy,0.15,0.015,rain,11.29,13.07,11.06,1018.01,1.83,7.06,71.43,1.0,0.0
2023-01-04 13:00:00+00:00,la,cloudy,Cloudy,0.17,0.0175,rain,11.21,13.01,11.09,1017.48,2.17,7.4,89.02,1.0,0.0
2023-01-04 14:00:00+00:00,la,rain,Rain,0.29,0.0295,rain,11.49,13.42,11.37,1018.41,2.29,7.11,88.98,1.0,0.0
2023-01-04 15:00:00+00:00,la,rain,Rain,0.65,0.0652,rain,11.85,13.93,11.67,1018.88,2.82,7.28,84.47,1.0,0.0
2023-01-04 16:00:00+00:00,la,rain,Rain,0.38,0.0383,rain,12.0,14.13,11.75,1019.31,2.75,7.87,96.13,1.0,0.0
2023-01-04 17:00:00+00:00,la,rain,Rain,0.39,0.039,rain,12.56,14.8,11.97,1020.0,2.89,8.77,111.45,1.0,0.0
2023-01-04 18:00:00+00:00,la,rain,Rain,0.42,0.0415,rain,12.85,15.25,12.27,1020.09,3.26,10.2,121.42,0.96,0.0
2023-01-04 19:00:00+00:00,la,rain,Rain,1.05,0.105,rain,13.32,15.62,12.07,1019.76,3.22,9.11,125.49,1.0,0.0
2023-01-04 20:00:00+00:00,la,rain,Rain,1.32,0.1318,rain,13.58,15.54,11.43,1019.27,3.56,9.1,134.38,1.0,0.0
2023-01-04 21:00:00+00:00,la,rain,Rain,0.94,0.0941,rain,13.29,15.4,11.71,1018.37,3.38,10.09,144.84,1.0,0.0
2023-01-04 22:00:00+00:00,la,rain,Rain,0.42,0.0417,rain,12.87,15.01,11.77,1017.53,3.01,9.6,152.01,0.94,0.0
2023-01-04 23:00:00+00:00,la,rain,Rain,0.49,0.0486,rain,13.07,15.3,11.94,1017.39,2.75,9.78,153.46,0.93,0.0
2023-01-05 00:00:00+00:00,la,rain,Rain,0.3,0.0302,rain,13.02,15.01,11.48,1016.96,2.5,8.21,152.8,0.79,0.0
2023-01-05 01:00:00+00:00,la,rain,Rain,0.28,0.0276,rain,12.9,14.86,11.4,1017.24,2.91,10.42,153.43,1.0,0.0
2023-01-05 02:00:00+00:00,la,rain,Rain,0.22,0.0215,rain,12.74,14.72,11.46,1017.18,3.16,9.41,151.84,1.0,0.0
2023-01-05 03:00:00+00:00,la,rain,Rain,0.4,0.0397,rain,12.5,14.54,11.56,1017.12,3.47,10.22,160.45,1.0,0.0
2023-01-05 04:00:00+00:00,la,rain,Rain,0.89,0.0893,rain,12.49,14.37,11.26,1017.27,4.06,12.35,171.7,0.96,0.0
2023-01-05 05:00:00+00:00,la,rain,Rain,0.85,0.0853,rain,12.6,14.43,11.16,1017.9,3.8,12.75,184.0,0.98,0.0
2023-01-05 06:00:00+00:00,la,rain,Rain,0.82,0.0825,rain,12.49,14.3,11.11,1018.23,3.17,11.32,177.24,0.92,0.0
2023-01-05 07:00:00+00:00,la,rain,Rain,0.34,0.0339,rain,12.17,13.59,10.31,1018.27,3.18,10.59,166.3,0.82,0.0
2023-01-05 08:00:00+00:00,la,rain,Rain,0.25,0.0252,rain,11.99,13.54,10.57,1017.8,2.79,10.17,143.42,0.51,0.0
2023-01-05 09:00:00+00:00,la,rain,Rain,0.82,0.0822,rain,11.37,12.76,10.25,1017.86,2.31,10.23,154.6,0.87,0.0
2023-01-05 10:00:00+00:00,la,rain,Rain,1.45,0.1454,rain,10.02,10.78,8.84,1017.89,3.61,10.8,148.56,0.95,0.0
2023-01-05 11:00:00+00:00,la,rain,Rain,1.29,0.1293,rain,10.05,10.91,9.05,1017.02,4.59,11.48,140.5,0.9,0.0
2023-01-05 12:00:00+00:00,la,rain,Rain,1.82,0.1817,rain,10.08,10.82,8.78,1016.68,5.43,12.06,149.49,0.98,0.0
2023-01-05 13:00:00+00:00,la,rain,Rain,2.61,0.2606,rain,10.25,10.89,8.57,1016.38,5.18,12.73,138.36,0.97,0.0
2023-01-05 14:00:00+00:00,la,rain,Rain,3.02,0.3022,rain,9.96,7.53,8.45,1015.91,5.01,12.05,135.72,0.86,0.0
2023-01-05 15:00:00+00:00,la,rain,Rain,3.18,0.3176,rain,9.99,7.63,8.67,1016.17,4.82,13.65,142.12,1.0,0.0
2023-01-05 16:00:00+00:00,la,rain,Rain,2.64,0.2645,rain,10.02,10.84,8.98,1016.48,4.53,11.81,145.92,1.0,0.0
2023-01-05 17:00:00+00:00,la,rain,Rain,2.94,0.2936,rain,10.21,11.29,9.58,1016.65,4.18,11.0,154.05,1.0,0.0
2023-01-05 18:00:00+00:00,la,rain,Rain,5.45,0.5448,rain,10.72,12.14,10.29,1017.21,4.52,10.75,174.88,0.99,0.0
2023-01-05 19:00:00+00:00,la,rain,Rain,0.98,0.0979,rain,11.33,13.1,11.03,1017.34,3.66,11.12,200.92,0.92,0.0
2023-01-05 20:00:00+00:00,la,rain,Rain,0.99,0.0987,rain,12.16,13.95,11.07,1017.01,3.04,10.48,223.05,0.74,0.0
2023-01-05 21:00:00+00:00,la,rain,Rain,2.02,0.2018,rain,12.76,13.87,9.63,1017.11,3.03,10.91,236.47,0.78,0.0
2023-01-05 22:00:00+00:00,la,rain,Rain,0.83,0.0831,rain,12.82,13.47,8.58,1016.67,2.71,10.87,223.74,0.73,0.0
2023-01-05 23:00:00+00:00,la,rain,Rain,0.55,0.055,rain,13.0,13.84,9.03,1017.13,2.76,9.73,222.47,0.65,0.0
2023-01-06 00:00:00+00:00,la,rain,Rain,0.33,0.0328,rain,12.32,13.02,8.7,1018.06,2.26,5.83,223.46,0.57,0.0
2023-01-06 01:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.03,0.0034,rain,11.02,11.59,8.4,1018.49,0.91,5.08,245.94,0.5,0.0
2023-01-06 02:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,10.77,11.37,8.46,1019.97,0.26,3.61,332.38,0.41,0.0
2023-01-06 03:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.97,11.17,8.09,1020.76,0.5,3.25,130.58,0.17,0.0
2023-01-06 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,rain,8.84,9.2,7.37,1021.56,0.85,3.06,92.29,0.09,0.0
2023-01-06 05:00:00+00:00,la,clear-night,Clear,0.0,0.0001,rain,7.42,7.62,6.25,1022.24,0.87,3.3,86.51,0.18,0.0
2023-01-06 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.22,6.93,6.31,1022.99,1.15,2.72,83.12,0.19,0.0
2023-01-06 07:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,7.25,7.19,6.39,1023.22,1.0,3.12,75.14,0.39,0.0
2023-01-06 08:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,7.63,7.4,6.52,1023.32,1.14,3.79,52.92,0.62,0.0
2023-01-06 09:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.83,6.1,5.9,1022.77,1.44,4.17,41.73,0.68,0.0
2023-01-06 10:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.89,4.17,4.56,1023.1,1.25,4.39,24.88,0.66,0.0
2023-01-06 11:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.85,3.64,4.26,1023.09,1.59,4.83,30.18,0.76,0.0
2023-01-06 12:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.24,2.69,3.6,1022.73,1.8,5.25,26.93,0.94,0.0
2023-01-06 13:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.46,2.76,3.58,1022.62,1.96,5.45,26.85,0.94,0.0
2023-01-06 14:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.42,2.64,3.26,1022.9,2.03,5.48,26.66,0.83,0.0
2023-01-06 15:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,4.92,3.2,2.91,1023.16,2.06,5.7,25.77,0.84,0.0
2023-01-06 16:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,5.7,3.93,3.31,1023.35,2.25,4.74,26.57,0.32,0.0
2023-01-06 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,8.55,7.74,5.15,1023.75,1.73,3.35,29.53,0.24,0.0
2023-01-06 18:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,11.08,10.34,4.9,1024.3,0.91,3.49,32.32,0.0,0.0
2023-01-06 19:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,12.81,11.63,3.53,1023.8,0.5,3.99,352.54,0.0,0.0
2023-01-06 20:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,14.01,12.72,3.2,1022.96,0.76,4.6,301.46,0.0,0.0
2023-01-06 21:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,15.13,13.9,3.4,1022.11,0.84,5.95,310.94,0.0,0.0
2023-01-06 22:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,15.5,14.15,3.02,1021.51,0.65,5.67,24.57,0.0,0.0
2023-01-06 23:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,15.76,14.45,3.14,1021.71,0.69,3.76,4.56,0.0,0.0
2023-01-07 00:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,15.26,14.38,4.5,1021.63,0.4,2.97,36.69,0.0,0.0
2023-01-07 01:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,13.86,13.09,4.83,1021.6,0.96,3.41,45.59,0.0,0.0
2023-01-07 02:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,11.8,11.14,5.13,1021.58,1.4,4.16,36.32,0.0,0.0
2023-01-07 03:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.83,9.27,4.97,1021.88,1.67,4.98,17.78,0.0,0.0
2023-01-07 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.87,7.79,4.99,1022.19,2.08,5.32,14.77,0.0,0.0
2023-01-07 05:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.48,7.06,4.45,1022.29,2.42,5.81,14.33,0.13,0.0
2023-01-07 06:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,8.25,6.68,4.23,1022.91,2.59,6.48,20.14,0.8,0.0
2023-01-07 07:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.83,6.03,3.98,1022.47,2.79,7.1,26.75,0.98,0.0
2023-01-07 08:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.58,5.57,3.98,1022.07,3.03,6.98,29.02,0.97,0.0
2023-01-07 09:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.09,5.02,3.56,1021.43,2.96,6.55,26.46,0.99,0.0
2023-01-07 10:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,6.79,4.74,3.74,1021.24,2.86,6.41,22.01,1.0,0.0
2023-01-07 11:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,6.41,4.3,3.74,1021.68,2.83,6.6,21.87,1.0,0.0
2023-01-07 12:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,6.51,4.34,3.27,1021.45,2.94,6.54,24.53,0.98,0.0
2023-01-07 13:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,6.66,4.61,3.43,1021.19,2.82,6.44,23.48,0.93,0.0
2023-01-07 14:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,6.86,4.84,3.51,1021.43,2.84,6.26,24.53,0.92,0.0
2023-01-07 15:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.57,5.59,3.66,1022.02,2.98,6.02,27.62,0.97,0.0
2023-01-07 16:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,8.3,6.33,4.2,1021.92,3.21,5.27,28.13,0.76,0.0
2023-01-07 17:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,10.97,10.33,5.19,1022.07,2.74,3.95,25.07,0.88,0.0
2023-01-07 18:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,12.83,12.01,4.68,1022.39,2.04,4.03,29.26,0.96,0.0
2023-01-07 19:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,14.3,13.09,3.47,1021.87,1.49,3.74,38.45,0.94,0.0
2023-01-07 20:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,15.5,14.07,2.74,1020.95,0.81,3.68,70.22,0.89,0.0
2023-01-07 21:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,16.63,14.96,1.9,1019.93,0.79,3.91,124.29,0.94,0.0
2023-01-07 22:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,16.32,14.9,2.77,1019.5,1.28,3.56,145.89,0.97,0.0
2023-01-07 23:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,15.98,14.77,3.45,1019.24,1.25,2.59,160.1,0.96,0.0
2023-01-08 00:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,15.28,15.05,6.36,1019.7,0.62,2.77,200.12,0.97,0.0
2023-01-08 01:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,14.85,13.86,4.15,1019.62,0.4,2.45,108.3,0.97,0.0
2023-01-08 02:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,13.53,12.82,5.0,1019.98,1.03,2.13,27.77,1.0,0.0
2023-01-08 03:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,11.77,11.05,4.97,1020.25,0.97,2.21,30.84,0.99,0.0
2023-01-08 04:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,10.45,9.74,5.0,1020.57,1.0,2.63,36.97,0.95,0.0
2023-01-08 05:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.62,9.49,4.33,1020.92,1.24,3.09,49.01,0.95,0.0
2023-01-08 06:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.86,9.96,3.94,1021.43,1.1,3.09,46.76,0.95,0.0
2023-01-08 07:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.43,9.39,3.5,1021.81,1.16,3.74,43.32,0.97,0.0
2023-01-08 08:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.67,9.21,3.27,1021.36,1.55,4.49,54.28,0.94,0.0
2023-01-08 09:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,8.59,7.61,2.77,1020.79,1.93,4.46,65.69,0.78,0.0
2023-01-08 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.54,7.76,1.75,1020.6,1.7,4.31,64.73,0.28,0.0
2023-01-08 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.94,7.38,1.04,1020.65,1.41,3.7,51.84,0.34,0.0
2023-01-08 12:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,8.48,8.52,-0.21,1020.34,1.03,2.96,45.5,0.4,0.0
2023-01-08 13:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.01,0.0005,rain,8.73,9.4,-0.27,1020.82,0.69,5.75,64.31,0.71,0.0
2023-01-08 14:00:00+00:00,la,cloudy,Cloudy,0.07,0.0068,rain,8.85,9.45,0.21,1021.63,0.73,4.21,66.61,0.77,0.0
2023-01-08 15:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.09,0.0085,rain,8.23,7.95,2.13,1021.77,1.23,4.16,60.53,0.73,0.0
2023-01-08 16:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.07,0.0072,rain,8.31,7.72,3.2,1021.83,1.49,3.49,42.88,0.71,0.0
2023-01-08 17:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0004,rain,10.28,9.42,4.56,1022.4,1.13,3.01,61.57,0.58,0.0
2023-01-08 18:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,12.61,11.32,3.19,1022.28,1.26,4.72,115.71,0.49,0.0
2023-01-08 19:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,13.92,12.36,2.27,1021.94,1.26,5.21,178.47,0.5,0.0
2023-01-08 20:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.02,0.0024,rain,14.44,13.04,2.81,1021.22,1.57,4.73,198.47,0.5,0.0
2023-01-08 21:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,14.73,13.56,3.58,1020.31,1.65,4.89,191.91,0.98,0.0
2023-01-08 22:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,15.47,14.45,4.06,1019.9,2.07,3.83,199.2,1.0,0.0
2023-01-08 23:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,14.9,13.96,4.28,1019.74,1.47,3.0,196.65,1.0,0.0
2023-01-09 00:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,14.41,13.66,4.89,1019.98,0.93,2.96,203.09,1.0,0.0
2023-01-09 01:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,13.65,13.72,7.16,1020.37,0.63,2.82,267.37,0.98,0.0
2023-01-09 02:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,13.11,13.29,7.43,1020.57,0.13,2.88,292.98,0.94,0.0
2023-01-09 03:00:00+00:00,la,cloudy,Cloudy,0.0,0.0005,rain,12.51,12.71,7.47,1020.52,0.62,2.9,68.96,0.99,0.0
2023-01-09 04:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,rain,12.8,12.99,7.47,1020.54,0.89,3.12,71.33,1.0,0.0
2023-01-09 05:00:00+00:00,la,cloudy,Cloudy,0.01,0.0005,rain,13.08,13.28,7.48,1020.87,0.87,3.14,95.32,1.0,0.0
2023-01-09 06:00:00+00:00,la,cloudy,Cloudy,0.02,0.0021,rain,12.82,12.99,7.4,1021.1,0.75,4.19,114.32,1.0,0.0
2023-01-09 07:00:00+00:00,la,cloudy,Cloudy,0.12,0.0122,rain,12.81,12.98,7.39,1020.92,0.64,4.4,105.17,1.0,0.0
2023-01-09 08:00:00+00:00,la,cloudy,Cloudy,0.09,0.0091,rain,12.12,12.13,6.98,1020.7,0.85,5.18,111.8,1.0,0.0
2023-01-09 09:00:00+00:00,la,cloudy,Cloudy,0.04,0.0042,rain,11.86,11.9,7.06,1020.34,1.38,5.95,114.38,1.0,0.0
2023-01-09 10:00:00+00:00,la,rain,Rain,0.2,0.0204,rain,11.29,11.03,6.27,1020.36,1.77,6.35,107.5,1.0,0.0
2023-01-09 11:00:00+00:00,la,rain,Rain,0.33,0.0333,rain,11.18,11.08,6.72,1019.52,2.03,6.9,121.73,1.0,0.0
2023-01-09 12:00:00+00:00,la,rain,Rain,0.71,0.0712,rain,10.81,10.68,6.63,1019.57,2.13,7.69,128.37,1.0,0.0
2023-01-09 13:00:00+00:00,la,rain,Rain,1.32,0.1318,rain,10.91,10.9,6.95,1019.68,2.09,7.98,131.84,1.0,0.0
2023-01-09 14:00:00+00:00,la,rain,Rain,0.73,0.0731,rain,10.47,10.79,7.79,1020.42,2.32,8.27,135.13,1.0,0.0
2023-01-09 15:00:00+00:00,la,rain,Rain,0.81,0.0808,rain,10.47,11.01,8.32,1020.67,2.64,8.65,129.01,1.0,0.0
